Downloaded from wid.world on 16-05-2024 at 19:27:51
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.426
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.4288
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.4318
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4466
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.4661
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4695
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4713
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.4834
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.464
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.4662
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.4641
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.4799
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5147
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.4942
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.4261
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.4099
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.4146
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.4103
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.4113
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.4308
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.4484
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.4662
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.4696
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.5166
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.555
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.4701
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.448
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.4622
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.4842
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.5066
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.502
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.5091
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.4838
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.474
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.4954
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.4915
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.5257
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.5067
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.517
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.5186
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.5142
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.5243
California;"sptinc_p90p100_z_US-CA
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.5292
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.3633
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.366
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.3805
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.3852
Colorado;"sptinc_p90p100_z_US-CO
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.3884
